      1,           0., -0.800000012
      2,  0.596205533, -0.533421934
      3,   0.37023592, -0.336043686
      4,           0.,         -0.5
      5, -0.619280636,  0.506449938
      6, -0.776802123,  0.629744709
      7,          -1.,           0.
      8, -0.800000012,           0.
      9,           0.,          -1.
     10, -0.614035547, -0.512796581
     11, -0.769999981,  -0.63804388
     12,         -0.5,           0.
     13, -0.382955074,  0.321473807
     14, -0.380054444, -0.324897885
     15, -0.223990262, -0.199570447
     16, -0.300000012,           0.
     17,  0.200000003,           0.
     18,   0.14607513,  0.136609137
     19,  0.100000001,  0.100000001
     20,  0.100000001,           0.
     21,           0.,  0.200000003
     22,           0.,  0.100000001
     23,           0.,           0.
     24,  0.144189298, -0.138598144
     25,  0.100000001, -0.100000001
     26,  0.300000012,           0.
     27,  0.224538982,  0.198952869
     28,           0.,  0.300000012
     29, -0.146369219,  0.136293992
     30, -0.100000001,  0.100000001
     31, -0.100000001,           0.
     32,           0., -0.100000001
     33,           0., -0.200000003
     34,  0.219561011, -0.204433277
     35,          0.5,           0.
     36,  0.381263167,   0.32347858
     37,  0.772836864,  0.634604752
     38,   0.61622256,  0.510166347
     39,  0.800000012,           0.
     40,           1.,           0.
     41,           0.,          0.5
     42, -0.225308433,  0.198081076
     43, -0.200000003,           0.
     44, -0.100000001, -0.100000001
     45, -0.145865843, -0.136832595
     46,           0., -0.300000012
     47,           0.,           1.
     48,           0.,  0.800000012
     49,  0.746843338, -0.665000021
     50, 0.0373456776, -0.799127817
     51, 0.0746200755, -0.796512306
     52,  0.111734726, -0.792158663
     53,  0.148606703, -0.786076367
     54,  0.185155213, -0.778278589
     55,   0.22129938, -0.768782556
     56,   0.25696072, -0.757608891
     57,  0.292061299, -0.744781971
     58,  0.326524675, -0.730329812
     59,  0.360275775, -0.714283824
     60,  0.393241227, -0.696678817
     61,  0.425348997, -0.677553117
     62,  0.456528157, -0.656949043
     63,  0.486710608, -0.634911656
     64,  0.515831351, -0.611488342
     65,  0.543827236, -0.586729884
     66,  0.570637703, -0.560689449
     67,  0.580135882, -0.519385576
     68,  0.564687312, -0.505891681
     69,  0.549522042, -0.492645234
     70,  0.534496903, -0.479521155
     71,  0.519478917, -0.466403395
     72,  0.504376829, -0.453212112
     73,  0.489325702, -0.440065354
     74,  0.474313259, -0.426952392
     75,  0.459258795, -0.413802743
     76,  0.444229513, -0.400675088
     77,   0.42920199, -0.387548953
     78,  0.414212137,  -0.37445572
     79,   0.39930436, -0.361434162
     80,  0.384579986,  -0.34857285
     81,  0.354277998, -0.352827311
     82,  0.337562919, -0.368851304
     83,  0.320124179, -0.384083986
     84,  0.301997334, -0.398494184
     85,  0.283221692, -0.412050307
     86,  0.263838261, -0.424722701
     87,  0.243888855, -0.436483949
     88,  0.223416224, -0.447308838
     89,  0.202464327, -0.457174152
     90,  0.181078091, -0.466058701
     91,  0.159303412, -0.473943472
     92,  0.137187019, -0.480811536
     93,  0.114776313, -0.486648113
     94, 0.0921193585, -0.491440773
     95, 0.0692645758, -0.495179176
     96,  0.046260573, -0.497855365
     97, 0.0231559873, -0.499463499
     98,           0., -0.519999981
     99,           0., -0.540000021
    100,           0., -0.560000002
    101,           0., -0.579999983
    102,           0., -0.600000024
    103,           0., -0.620000005
    104,           0., -0.639999986
    105,           0., -0.660000026
    106,           0., -0.680000007
    107,           0., -0.699999988
    108,           0., -0.720000029
    109,           0.,  -0.74000001
    110,           0.,  -0.75999999
    111,           0., -0.779999971
    112, -0.633893371,  0.517887592
    113, -0.649249375,  0.529906988
    114, -0.665066659,  0.542287409
    115, -0.680849552,  0.554640949
    116, -0.696601808,  0.566970527
    117, -0.712343216,  0.579291642
    118, -0.728083789,  0.591612041
    119, -0.743701339,  0.603836119
    120, -0.759852529,  0.616477966
    121, -0.804591179,  0.593829095
    122,  -0.83072108,  0.556688905
    123, -0.855137825,  0.518400669
    124, -0.877791166,  0.479043454
    125, -0.898634374,  0.438698381
    126, -0.917624414,  0.397448599
    127, -0.934722185,  0.355379254
    128, -0.949892402,  0.312577039
    129, -0.963103771,   0.26913023
    130, -0.974329114,  0.225128442
    131, -0.983545184,  0.180662394
    132, -0.990733027,  0.135823786
    133, -0.995877802, 0.0907051042
    134, -0.998968899, 0.0453993604
    135, -0.980000019,           0.
    136, -0.959999979,           0.
    137, -0.939999998,           0.
    138, -0.920000017,           0.
    139, -0.899999976,           0.
    140, -0.879999995,           0.
    141, -0.860000014,           0.
    142, -0.839999974,           0.
    143, -0.819999993,           0.
    144, -0.799164772, 0.0365474299
    145, -0.796660721, 0.0730185434
    146, -0.792493165,  0.109337188
    147, -0.786670744,   0.14542751
    148,  -0.77920562,  0.181214169
    149, -0.770113468,  0.216622427
    150, -0.759413183,  0.251578331
    151, -0.747127116,  0.286008924
    152, -0.733280897,  0.319842279
    153, -0.717903554,  0.353007764
