    174,           0., -0.165130839
    175,           0., -0.132479727
    176, -0.0124846436, -0.100000001
    177, -0.024363853, -0.100000001
    178, -0.0362084694, -0.100000001
    179, -0.0483830683, -0.100000001
    180, -0.0616299361, -0.100000001
    181, -0.0740159974, -0.100000001
    182, -0.085254088, -0.100000001
    183, -0.0937569886, -0.100000001
    184,  -0.20476149, -0.219254941
    185, -0.183671817, -0.237201735
    186, -0.160850823, -0.253233135
    187, -0.136495158, -0.267149895
    188, -0.110828452, -0.278777778
    189, -0.0840862095, -0.287974834
    190, -0.0565211363, -0.294627488
    191, -0.028403949, -0.298652321
    192,           0., -0.0888890177
    193,           0., -0.0777779669
    194,           0., -0.0666668192
    195,           0., -0.055555664
    196,           0., -0.0444445536
    197,           0., -0.0333334506
    198,           0., -0.0222223215
    199,           0., -0.0111111654
    200,  0.100000001, 0.0157441851
    201,  0.100000001, 0.0310537796
    202,  0.100000001, 0.0464492887
    203,  0.100000001, 0.0617272593
    204,  0.100000001, 0.0764107332
    205,  0.100000001, 0.0911774486
    206, 0.0938534588,  0.100000001
    207, 0.0852958933,  0.100000001
    208, 0.0744246989,  0.100000001
    209, 0.0625449196,  0.100000001
    210, 0.0504178591,  0.100000001
    211, 0.0385402292,  0.100000001
    212, 0.0257220231,  0.100000001
    213, 0.0128187789,  0.100000001
    214, 0.0111111114,           0.
    215, 0.0222222228,           0.
    216, 0.0333333351,           0.
    217, 0.0444444455,           0.
    218,  0.055555556,           0.
    219, 0.0666666701,           0.
    220, 0.0777777806,           0.
    221,  0.088888891,           0.
    222,  0.205225408,  0.218820766
    223,  0.184053108,  0.236906007
    224,  0.161174983,  0.253026932
    225,  0.136767998,  0.267010331
    226,  0.111050688,  0.278689325
    227, 0.0842501149,  0.287926942
    228,   0.05663855,  0.294604957
    229,  0.028468525,  0.298646182
    230,  0.115131631,  0.112022892
    231,  0.134012967,  0.127025113
    232,  0.154538333,  0.143333614
    233,  0.176747411,  0.160979912
    234,  0.200072557,  0.179512993
    235, -0.0484254621,  0.497649461
    236, -0.0963751227,  0.490623921
    237, -0.143407583,  0.478992969
    238, -0.189088494,  0.462866664
    239, -0.232995898,  0.442394525
    240, -0.274716675,  0.417768776
    241, -0.313831896,  0.389242262
    242, -0.350016981,   0.35705477
    243,           0.,  0.330749422
    244,           0.,  0.363898784
    245,           0.,  0.396686405
    246,           0.,  0.429059505
    247,           0.,  0.463616878
    248, -0.761739492,           0.
    249, -0.724442244,           0.
    250, -0.690846205,           0.
    251, -0.657095015,           0.
    252, -0.623956561,           0.
    253, -0.591468394,           0.
    254, -0.559192419,           0.
    255, -0.528239369,           0.
    256, -0.406160057,  0.339636773
    257,  -0.43110612,   0.35916248
    258, -0.457921565,  0.380151391
    259, -0.482823849,  0.399642855
    260, -0.509823024,  0.420775563
    261, -0.534516752,  0.440103769
    262, -0.560848653,  0.460714221
    263, -0.589500189,   0.48314026
    264, -0.997039437, -0.0768915564
    265, -0.988170385, -0.153360009
    266, -0.973441839, -0.228934333
    267, -0.952944219, -0.303145617
    268, -0.926803231,  -0.37554732
    269, -0.895190239, -0.445684254
    270, -0.858322859, -0.513110042
    271, -0.816467404, -0.577391505
    272, -0.738641918, -0.612861753
    273, -0.710012555,  -0.58987093
    274, -0.684475601, -0.569363475
    275, -0.660600424, -0.550190508
    276, -0.636402965, -0.530758739
    277, -0.651793003, -0.463859767
    278, -0.685676098, -0.412126511
    279, -0.715464234, -0.357925862
    280, -0.740976274, -0.301586002
    281, -0.762058914, -0.243446514
    282, -0.778586745, -0.183855072
    283, -0.790461659,   -0.1231682
    284, -0.797611237, -0.0617760047
    285, -0.566522956,  0.564846694
    286, -0.508331001,  0.617737472
    287, -0.445214093,  0.664668679
    288, -0.377788514,  0.705177844
    289,  -0.30670923,  0.738870382
    290, -0.232664526,  0.765419662
    291, -0.156371251,  0.784568667
    292, -0.0785687119,  0.796132505
    293,           0.,   0.83065027
    294,           0.,   0.86343205
    295,           0.,  0.896585047
    296,           0.,   0.92985189
    297,           0.,  0.963592649
    298, -0.0986102074,  0.995126128
    299, -0.196248248,  0.980554223
    300, -0.291975439,  0.956425786
    301, -0.384859651,  0.922975123
    302, -0.473996878,  0.880526543
    303, -0.558525622,  0.829487264
    304, -0.637640238,  0.770334303
    305, -0.710610569,  0.703585565
    306, -0.583728731, -0.488458604
    307, -0.557103038, -0.467076868
    308, -0.530499637, -0.445712984
    309, -0.504610538, -0.424922705
    310, -0.478557229,  -0.40400058
    311,  -0.45309779, -0.383555382
    312, -0.427613497, -0.363090217
    313, -0.403307199, -0.343571007
    314, -0.347185045, -0.359809041
    315, -0.311158419, -0.391382724
    316, -0.272259384, -0.419374317
    317, -0.230835229, -0.443525761
    318, -0.187279701,  -0.46360147
    319, -0.141997293, -0.479412943
    320, -0.0954034254, -0.490813792
    321, -0.0479236841, -0.497698009
    322,           0., -0.463403434
    323,           0., -0.428778231
    324,           0., -0.396602631
    325,           0., -0.363618881
    326,           0., -0.330600739
    327,  0.197214618, -0.184914321
    328,  0.175141588, -0.165634125
    329,   0.15390107, -0.147081107
    330,   0.13362205, -0.129367933
    331,  0.115346141, -0.113404438
    332, 0.0940853581, -0.100000001
    333, 0.0846381411, -0.100000001
    334, 0.0731212348, -0.100000001
    335, 0.0617731996, -0.100000001
    336, 0.0496004745, -0.100000001
    337, 0.0372456647, -0.100000001
    338, 0.0250730682, -0.100000001
    339, 0.0128661711, -0.100000001
    340, 0.0276342165, -0.298724532
    341, 0.0549884513, -0.294917405
    342, 0.0818172321, -0.288627684
    343,   0.10791146, -0.279919833
    344,  0.133001402, -0.268906355
    345,      0.15693, -0.255681396
    346,  0.179431185, -0.240425557
    347,  0.200353533, -0.223290086
    348,  0.100000001, -0.0925210044
    349,  0.100000001, -0.0833585039
    350,  0.100000001, -0.0721120611
    351,  0.100000001, -0.0605398379
    352,  0.100000001, -0.0489188172
    353,  0.100000001, -0.0368106551
    354,  0.100000001, -0.0248466171
    355,  0.100000001, -0.0124601247
    356,  0.298364788, 0.0312803052
    357,  0.293480068, 0.0622048862
    358,  0.285421699, 0.0923820809
    359,  0.274320424,  0.121442601
    360,  0.260348767,  0.149058759
    361,  0.243692756,  0.174968123
    362,  0.132546559,           0.
    363,  0.165224135,           0.
    364,  0.197992623,           0.
    365,  0.231008962,           0.
    366,  0.264738381,           0.
    367,  0.348329067,  0.358701617
    368,  0.312185258,  0.390564173
    369,  0.273150951,  0.418794155
    370,  0.231585085,  0.443134695
    371,  0.187872633,  0.463361502
    372,  0.142421901,  0.479286969
    373, 0.0956748202,  0.490760982
    374,  0.048048947,  0.497685939
    375,  0.247660965,   0.21732451
    376,  0.272727162,   0.23724094
    377,  0.298573762,  0.257777452
    378,  0.324498951,  0.278376371
    379,  0.351722866,  0.300007224
    380,           0.,  0.529136658
    381,           0.,   0.56194526
    382,           0.,  0.595620334
    383,           0.,  0.629624784
    384,           0.,  0.661561966
    385,           0.,  0.695307076
    386,           0.,   0.73000586
    387,           0.,  0.764023006
    388, -0.703812599,  -0.71038568
    389, -0.631051421, -0.775741041
    390,  -0.55234164, -0.833617806
    391, -0.468418181, -0.883506894
    392, -0.380074471, -0.924955904
    393, -0.288153261, -0.957584321
    394, -0.193553105, -0.981089771
    395, -0.0971920714, -0.995265663
    396,           0., -0.957347035
    397,           0.,   -0.9212327
    398,           0., -0.889563084
    399,           0.,  -0.85902983
    400,           0., -0.828055501
    401, -0.0776161104, -0.796225905
    402, -0.154517651, -0.784935832
    403, -0.229973391, -0.766232491
    404, -0.303263009, -0.740291536
    405, -0.373690099, -0.707358241
    406, -0.440562725, -0.667760789
    407, -0.503304541, -0.621839643
    408, -0.561296761, -0.570040286
    409, 0.0780382603,  0.796184659
    410,   0.15532583,   0.78477633
    411,  0.231133848,  0.765883267
    412,  0.304737359,  0.739685833
