     1,  0.166134626,  0.432126194,   1.36252391
      2,   1.37403083,  0.430409044,           0.
      3,  0.389528394,   1.32724583,           0.
      4, -0.078674376,   1.21996391,  0.869515061
      5, -0.00541761145,   1.32171905,  0.380642533
      6,  0.217158541,           0.,   1.98817563
      7,           2.,           0.,           0.
      8,  0.048633147,  0.413736612,  -1.38719761
      9, -0.0519883744,   1.13731265, -0.930724978
     10, -0.00268398435,   1.33831465, -0.408021182
     11,           0.,           1.,           0.
     12, -0.920769095,    1.1542089, -0.0046905661
     13,  -0.38491568,   1.32439244, -0.00347063364
     14,  -1.99999845,           0., -0.0024655927
     15, -0.000297405582,           0.,          -2.
     16,  0.233840123,  0.449760407,   1.33807456
     17,  0.313153058,  0.455376446,   1.31719971
     18,  0.386409253,  0.457708329,   1.29569089
     19,  0.456042796,   0.45815441,   1.27248085
     20,  0.522807717,  0.457361311,   1.24721062
     21,  0.588118196,   0.45632413,    1.2186799
     22,  0.651543617,  0.455079168,    1.1870991
     23,  0.713027775,  0.453794777,   1.15240908
     24,  0.771769762,  0.451887667,   1.11575723
     25,  0.829305351,  0.450946003,   1.07462585
     26,  0.884486437,  0.450203151,   1.03046238
     27,  0.937174976,  0.449615508,  0.983433187
     28,  0.987426698,  0.449022979,   0.93365258
     29,   1.03570116,  0.447954595,  0.881110847
     30,   1.08014143,  0.447940826,  0.826049387
     31,   1.12114131,  0.448255271,  0.769040585
     32,   1.15895116,  0.448732972,  0.710055232
     33,   1.19379413,  0.449214965,  0.648967683
     34,   1.22426021,  0.450345725,  0.587408364
     35,     1.252056,  0.451270491,  0.523665369
     36,   1.27661133,  0.452193767,  0.458420008
     37,   1.29779708,  0.453111678,  0.391969323
     38,   1.31567228,  0.453868598,  0.324506044
     39,   1.33098173,  0.453803718,  0.254801691
     40,    1.3447473,  0.451812387,  0.179886475
     41,   1.35726595,  0.446364671,  0.101579018
     42,    1.3230834,  0.495970368,           0.
     43,   1.28407276,  0.551213682,           0.
     44,   1.24720693,  0.607102573,           0.
     45,     1.211586,  0.664106369,           0.
     46,   1.17683911,  0.722079396,           0.
     47,   1.14269865,  0.780767858,           0.
     48,   1.10889339,  0.839942038,           0.
     49,   1.07511675,  0.899424374,           0.
     50,   1.04096961,   0.95915097,           0.
     51,   1.00640976,   1.01834738,           0.
     52,   0.97057718,   1.07748628,           0.
     53,  0.933279574,   1.13565385,           0.
     54,  0.893924475,    1.1922648,           0.
     55,  0.851957381,   1.24621391,           0.
     56,  0.808526337,   1.29415751,           0.
     57,  0.760776103,   1.33683753,           0.
     58,  0.708873689,    1.3708005,           0.
     59,  0.653958082,    1.3925364,           0.
     60,  0.594976723,   1.40001512,           0.
     61,  0.524238765,   1.38944697,           0.
     62,  0.458954096,      1.36499,           0.
     63,  0.353207618,   1.30814302, 0.0687998533
     64,  0.332168847,   1.30734289,  0.135261744
     65,  0.305431247,   1.30733538,  0.187977999
     66,  0.274103373,    1.3073113,  0.231226265
     67,  0.236626342,   1.30615902,  0.267173439
     68,  0.191746071,   1.30472505,  0.298493743
     69,  0.138699606,   1.30415952,  0.325633466
     70,  0.074112162,   1.30512381,  0.347548902
     71, -0.0396362282,    1.1580137,  0.917318404
     72, -0.0124058519,   1.09803581,  0.957602024
     73, 0.00944004394,    1.0386889,  0.994222164
     74, 0.0279066917,   0.97861588,   1.02933228
     75, 0.0437539332,  0.919438839,   1.06282246
     76, 0.0591960512,  0.857324421,    1.0974251
     77, 0.0726097301,  0.797877133,   1.13054991
     78, 0.0876663551,   0.73442173,   1.16629767
     79,  0.102223702,  0.671928823,   1.20248449
     80,   0.11673525,  0.610250592,   1.23970926
     81,  0.130337387,  0.551079035,   1.27753294
     82,  0.146017477,  0.491691679,   1.31817365
     83, -0.0170359332,   1.35365522,  0.435586184
     84, -0.0313851908,   1.37739098,  0.487046212
     85, -0.0449071974,   1.39293993,  0.536102235
     86, -0.055558715,   1.40001583,  0.592468739
     87, -0.0623590983,   1.39244211,   0.65133512
     88, -0.0675167367,   1.36729848,   0.71211797
     89, -0.070061937,   1.33193994,  0.763730526
     90, -0.0729290694,   1.28563941,  0.813574076
     91,   0.16057454,  0.378918976,   1.41000783
     92,  0.169775978,  0.327470541,   1.46035421
     93,  0.179213345,  0.278682262,   1.51463974
     94,  0.186885908,  0.230101332,   1.57640672
     95,    0.1930549,  0.185275599,   1.64111531
     96,  0.197904408,  0.143840104,    1.7081579
     97,  0.201664582,  0.105267696,   1.77695966
     98,  0.205435723, 0.0667072982,   1.85132921
     99,  0.211076871, 0.0324869454,   1.92069507
    100,  0.295454025,           0.,   1.97805631
    101,  0.373193383,           0.,   1.96487319
    102,  0.450265706,           0.,    1.9486562
    103,  0.526578486,           0.,   1.92943394
    104,  0.601998985,           0.,   1.90724862
    105,  0.676701963,           0.,   1.88204002
    106,  0.750460565,           0.,   1.85386324
    107,  0.823098361,           0.,   1.82277513
    108,  0.894465148,           0.,   1.78883541
    109,  0.964432418,           0.,   1.75210452
    110,   1.03288746,           0.,   1.71264231
    111,   1.09972405,           0.,   1.67051101
    112,   1.16483951,           0.,   1.62577641
    113,    1.2281338,           0.,    1.5785079
    114,   1.28950977,           0.,   1.52877879
    115,   1.34887314,           0.,    1.4766655
    116,   1.40613246,           0.,   1.42224872
    117,   1.46119964,           0.,   1.36561179
    118,   1.51398957,           0.,   1.30684185
    119,   1.56442034,           0.,   1.24602926
    120,   1.61241376,           0.,   1.18326747
    121,   1.65789509,           0.,   1.11865258
    122,    1.7007935,           0.,   1.05228388
    123,   1.74104202,           0.,  0.984262586
    124,   1.77857709,           0.,  0.914693117
    125,   1.81333947,           0.,  0.843682408
    126,   1.84527373,           0.,  0.771339715
    127,   1.87432826,           0.,   0.69777751
    128,   1.90045583,           0.,  0.623111308
    129,   1.92361307,           0.,  0.547460198
    130,   1.94376206,           0.,   0.47094506
    131,   1.96087003,           0.,  0.393685877
    132,   1.97491205,           0.,  0.315788776
    133,   1.98586571,           0.,  0.237355411
    134,   1.99371016,           0.,  0.158492029
    135,   1.99842632,           0., 0.0793246403
    136,   1.93106997, 0.0330618285,           0.
    137,   1.86524081, 0.0654281229,           0.
    138,    1.8021127, 0.0979280248,           0.
    139,    1.7385515,   0.13286227,           0.
    140,   1.67592227,  0.170283049,           0.
    141,   1.61262453,  0.212098867,           0.
    142,    1.5521698,  0.256864518,           0.
    143,   1.49383879,  0.305739373,           0.
    144,   1.43917632,   0.35792011,           0.
    145,   1.35996294,  0.444655359, -0.0819799304
    146,    1.3495611,  0.448562711, -0.162480056
    147,   1.33389449,  0.452570528, -0.244545683
    148,   1.31703377,  0.454167515, -0.317931831
    149,   1.29736328,  0.454977423, -0.388302505
    150,   1.27485371,  0.455247194, -0.456183344
    151,   1.24955058,  0.455129236, -0.521756649
    152,     1.220662,  0.455116928, -0.586188674
    153,   1.18865299,  0.455074966, -0.648711205
    154,   1.15472794,  0.454590231, -0.708067477
    155,   1.11629927,  0.454806715, -0.766922474
    156,    1.0747993,  0.455170453, -0.823605001
    157,   1.03037155,   0.45566234, -0.877955317
    158,  0.983131588,  0.456263483, -0.929862797
    159,  0.933118522,  0.456912994,  -0.97933799
    160,  0.880140781,   0.45742932,  -1.02667928
    161,  0.823339105,    0.4572905,  -1.07290506
    162,   0.76695019,  0.459048361,  -1.11224127
    163,   0.70820576,  0.460541844,  -1.14916945
    164,  0.647562444,  0.462047547,  -1.18306661
    165,  0.586422145,  0.463820964,   -1.2130059
    166,  0.522953033,  0.465407878,    -1.240358
    167,  0.457945019,  0.466928661,  -1.26455402
    168,  0.391595781,    0.4683429,  -1.28551054
    169,  0.324706346,  0.469247431,  -1.30329728
    170,  0.257342249,  0.468291134,  -1.31900203
    171,  0.187198505,  0.464077026,  -1.33405268
    172,  0.118766621,  0.450388998,  -1.35265028
    173, 0.0301382598,  0.478782803,  -1.33554018
    174, 0.0212872457,  0.534801126,  -1.29518461
    175, 0.0164381396,  0.589053869,  -1.25876522
    176, 0.0137497783,  0.643030941,  -1.22448325
    177, 0.0120378537,  0.697171092,  -1.19155669
    178, 0.0108542973,  0.751293898,   -1.1596911
    179, 0.0100348778,  0.804624021,  -1.12897432
    180, 0.0088135628,  0.857185781,  -1.09906387
    181, 0.00629020343,  0.910466075,  -1.06881654
    182, 0.00173691765,  0.963680744,  -1.03835547
    183, -0.00591284223,   1.01803744,  -1.00657618
    184, -0.0202069115,   1.07440567, -0.972277641
    185, -0.0386160426,   1.21251643, -0.877954125
    186, -0.0284245294,   1.27234197, -0.828751326
    187, -0.0228660591,   1.32200253, -0.778458953
    188, -0.0187670719,    1.3608644, -0.726043582
    189, -0.0149257882,   1.38740468, -0.670648813
    190, -0.0103200218,   1.39964128, -0.609731853
    191, -0.0066159782,   1.39464152, -0.545771062
    192, -0.00373814115,   1.37391305,  -0.47932151
    193, 0.0819064006,   1.31646883, -0.363365769
    194,  0.142037675,   1.30852067, -0.331241339
